smiles,mp,db,db_index,train/test
OC(=O)C1=NNC2=C1C=C(C=C2)[N+]([O-])=O,527.15,Enamine,10701,True
COC(=O)C(N1CCN(CC1)C(=O)OC(C)(C)C)C1=CC=C(F)C=C1,356.15,Enamine,19500,False
CC1=C(C=CC=C1N)C(=O)N1CCOCC1,380.15,Enamine,14539,True
NC1=C2C=CC=NC2=CC=C1[N+]([O-])=O,545.15,OCHEM,4063,True
CN(C)C1=NC(Cl)=C(S1)C=O,383.15,Enamine,9634,True
C1C(ON=C1C1=CC=CC=C1)C1=CC=CC=C1,348.15,OCHEM,12952,True
CC(=O)N1C(C)=C(C)C2=C1C=CC=C2,347.15,OCHEM,18350,True
OC1=CC=C(OCC2=CN=CC=C2)C=C1,431.15,Enamine,13487,True
CCOC1=C(C#N)C(OCC(F)(F)F)=CC=C1,352.15,OCHEM,2447,True
C1=CC2=C(C=C1)C1=CC=CN=C1C=C2,367.15,OCHEM,7508,True
CCOC1=CC=CC(O)=C1,302.65,OCHEM,19910,True
ClP1OC2=C(O1)C=CC=C2,303.15,OCHEM,9907,True
COC(=O)C1=CC=C(O1)C#CC1=CC=CC=C1,353.65,OCHEM,5067,True
ClC1=CC(Cl)=C(C=C(/C#N)C2=NC3=C(N2)C=CC=C3)C=C1,522.15,OCHEM,13710,True
NC1=C(C=NN1C1=CC=NC=C1)C#N,547.15,Enamine,16965,True
COC(=O)C1=CC2=C(N1)C=CO2,413.15,OCHEM,3054,True
ClCC(=O)NC1=CC=C(NC(=O)C2=CC=CS2)C=C1,517.15,Enamine,16458,True
CC(=O)NO,362.35,Bradley,2133,True
OC(=O)C1=C(OC=N1)C1=C(Cl)C=CC=C1,468.15,Enamine,21183,True
C1CCC(CC1)P(C1=CC=CC=C1)C1=CC=CC=C1,333.15,OCHEM,21073,True
CC1=NN(CC2=CC=C(C=C2)C(O)=O)C(C)=C1,453.15,Enamine,15875,True
CCOC(=O)C(=NNC1=C(C=CC=C1)[N+]([O-])=O)C(C)=O,346.65,OCHEM,14051,True
COC(=O)C1CC2=C(C=CC=C2)N1C(=O)OC(C)(C)C,347.15,OCHEM,6536,True
NC(=O)C1=C(Cl)C=CC=C1Cl,471.15,Bradley,1687,True
ClC1=C2OCCC(=O)C2=CC=C1,336.15,Enamine,13825,True
OCC1=NC=C(O1)C1=CC(Cl)=CC=C1,375.15,Enamine,16650,True
CC1=CN2N=C(N)C3=C(C=CC=C3)C2=N1,490.15,Enamine,1809,True
CN1N=C(C=C1C(O)=O)C1=CC=CO1,403.15,OCHEM,5252,True
CN1C(=NC2=C1C=CC=C2)C(=CC1=C(C)C=CC=C1)C#N,542.15,OCHEM,13567,True
CN1CCN(CC1)S(=O)(=O)C1=CC2=C(NCC2)C=C1,450.15,Enamine,18304,True
CC(=O)C1=C(C)NC(C(O)=O)=C1C,479.15,Enamine,9140,True
CN(C1CCOCC1)C(=O)C1=CC=C(N)C=C1,444.15,Enamine,3273,True
CC1CNC2=C(C=CC=C2)C(=O)N1,463.15,Enamine,6836,True
FC(F)(F)C1=CC=CC(=C1)N=C=O,247.15,OCHEM,5526,True
COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N(C)C,326.15,OCHEM,7215,True
CC(C)C1=NC(=NN1C1=CC(F)=CC=C1)C(O)=O,367.15,Enamine,19997,False
S=C=NC(C1=CC=CC=C1)C1=CC=CC=C1,332.15,OCHEM,20996,True
CCC(=O)C1=CC=C(C=C1)N(C)C,378.15,Enamine,4391,True
OC(=O)C1=CC2=C(C=C1)C(=O)N(C(=O)N2)C1=C(F)C=CC=C1,617.15,Enamine,12533,True
ClCC(=O)NC1=C(Cl)C(Cl)=CC=C1,378.15,OCHEM,3075,True
CC1CCCCN1CCCOC(=O)C1=CC=C(Cl)C(Cl)=C1,298.15,OCHEM,21773,True
COC(=O)CCCNC1=NC2=C(S1)C=CC=C2,388.15,Enamine,11044,True
O=C1CC2(CC3=C(C2)C=CC=C3)C(=O)O1,438.15,Enamine,17053,True
COC(=O)C1=C(C)C(C(=O)OC)=C(C)C2=C1CC2=O,390.15,OCHEM,16094,True
CC1=C(CCC(=O)N1)C#N,475.15,Enamine,6473,False
CNC(=O)C1=C(C=CC(Cl)=C1)[N+]([O-])=O,411.15,Enamine,14045,True
ClC1C(=O)C2=CC=CC=C12,340.15,OCHEM,18115,True
NC1=CC(=CC=C1)C1=NC=CO1,335.15,Enamine,18590,True
FC1=CC(=CC=C1)C(=O)C1=CC(Br)=CC=C1,339.15,Enamine,4320,True
CCC(C)N1N=C(C=C1C)C(O)=O,377.15,Enamine,6703,True
OC(=O)C1=NC=C(Cl)C=C1,441.65,OCHEM,20771,True
NC1=NC2=C(S1)C=CC(Cl)=C2,471.15,Enamine,10501,True
OC(=O)C1=CC=C(C=C1)S(=O)(=O)C1CCCC1,473.15,Enamine,16068,True
CC(=O)C1=C(C)OC(=C1)C1=CC=C(Cl)C=C1,387.15,OCHEM,6464,True
OCCN1CCN(CC1)C(=O)C1C2CC(C=C2)C1C(O)=O,466.15,Enamine,18273,True
CN1C(C)=C(C=O)C=C1C#N,364.15,Enamine,1460,True
CCCCCC(O)=O,270.2,Bradley,2107,True
CN(C)C1=CC=C(C=C2/C(=O)NN=C2C2=C(O)C3=CC=CC=C3N(C)C2=O)C=C1,535.15,OCHEM,13948,True
CC(C)(NC(=O)OCC1=CC=CC=C1)C(O)=O,351.65,OCHEM,4228,True
CC(=O)C1=C(C)N(N=N1)C1=CC(Cl)=CC=C1,356.15,Enamine,14082,True
NC1=C(C2=C(CCC2)S1)C1=NC2=C(S1)C=CC=C2,409.15,Enamine,18930,True
FCC(F)(F)C(F)F,191.15,OCHEM,9400,True
COC1=CC=C(C=C1N)C(O)=O,482.15,OCHEM,19784,False
BrC1=C(Br)C(=O)N(N=C1)C1=CC=CC=C1,417.15,OCHEM,6277,True
CCN1C(N)=NC2=C1C=CC(Cl)=C2,443.15,Enamine,6838,True
CC1=C(CN)N=C(O1)C1=CC=CC=C1,317.15,OCHEM,5347,True
CC(C)C(NC(=O)C=CC1=CC=C(C=C1)C(N)=O)C(O)=O,509.15,Enamine,14585,True
CCNC(=O)NC1CCC(O)CC1,310.65,Enamine,13714,True
CC1(C)NC(=O)N(CCBr)C1=O,371.15,Enamine,10755,False
FC1=CC(=CC(F)=C1)C1=NNC=C1C=O,452.65,OCHEM,19542,True
OCC1=CC=C(C=C1)C1=CN=CN=C1,401.15,OCHEM,4725,True
O=C1OC(=CC2=CC=CC=C2)C2=C1C=CC=C2,373.15,OCHEM,8931,True
CCNC(N)=O,365.65,OCHEM,9238,True
CCCCCCCCCCCCCCC=O,297.65,OCHEM,10311,True
OC(=O)C=CC1=CC=C(N2CCCC2)C(=C1)[N+]([O-])=O,517.15,OCHEM,6175,True
CC(C)(OC1=CC=C(Cl)C=C1)C(=O)NC(=O)NCN1CCOCC1,373.15,Bergstrom,242,True
CC(=O)C1=C(C)N(N=C1C)C1=CC=CC=C1,334.15,Enamine,14861,True
OC(=O)CSCC1=CSC=N1,372.15,Enamine,5459,True
CN1N=C(C)C(C#N)=C1Cl,329.15,Enamine,18641,True
CC1(NC(=O)NC1=O)C1=CC=C(C=C1)S(N)(=O)=O,523.15,Enamine,16929,True
O1C2=C(C=CC(=C2)C2=CC=CC=C2)N=C1C1=CC=C(C=C1)C1=CC=CC=C1,473.15,OCHEM,4488,True
CCCCCC=CCC=CCC=CCC=CCCCC(O)=O,223.65,OCHEM,8639,True
CN(C(=O)CCl)C1=CC=CC=C1,333.65,Enamine,588,True
OC(=O)CN1CSC(=S)N(CC2=CC=CC=C2)C1,425.15,Bergstrom,263,True
CC(C)Cl,155.15,Bradley,1405,True
NC(CC1=CC=C(N)C=C1)C(O)=O,529.15,OCHEM,1144,True
CC1=CC=CC(NC(=O)C(F)(F)F)=C1C(O)=O,441.15,OCHEM,6268,True
OC(=O)CSCC1=NC=CC=C1,410.15,Enamine,13625,True
ClC(=O)C1=CC2=NC=CN=C2C=C1,392.15,OCHEM,1795,True
OC(=O)C1=NOC(=N1)C1=C(F)C(F)=CC=C1,387.15,Enamine,20393,True
CC(=O)OC1=CC=CC=C1C(O)=O,415.15,Bergstrom,12,True
NNC(=O)CSC1=C(F)C=CC=C1,405.15,Enamine,2422,False
FC(F)(F)C(F)(F)F,173.15,Bradley,812,True
OC1=NC=C(Cl)C=C1,437.15,OCHEM,20747,True
NC1=CC=C(I)C=C1,340.65,OCHEM,8807,True
CCN(CC)C1=C(C=C(N)C=C1)S(=O)(=O)NC1=CC=C(OC)C=C1,381.15,Enamine,801,True
NC1=C(C=C(NC(=O)C2CC2)C=C1)C(F)(F)F,419.15,Enamine,9996,True
CS(=O)(=O)C1=C(N)C=CC(Br)=C1,403.15,Enamine,5660,True
CC1=C(C)C=C(C=C1)N1N=NN=C1S,384.15,Enamine,6480,True
CCOC(=O)C1=NN(CO)C(C)=C1,344.15,OCHEM,15767,True
CCOC(=O)COC1=CC=C(C=C1)C#N,328.15,Enamine,22277,True
CCCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CO,457.15,OCHEM,10107,True
OCCOC1=C(Cl)C=CC(Cl)=C1,333.15,Enamine,17101,True
FC(F)(F)C(C(=O)NC1=CC=C(Br)C=C1Br)(C(F)(F)F)C(F)(F)F,502.15,OCHEM,12362,True
CCOC1=C(OC)C=C(NC(=O)C=C)C=C1,391.15,Enamine,21943,True
ClC1=CC(Br)=C(Cl)N=C1,312.15,OCHEM,19810,True
[O-][N+](=O)C1=CC(Cl)=CC=C1C(C=O)C=O,413.15,OCHEM,4540,True
[O-][N+](=O)C1=C(Br)C=CS1,354.15,Enamine,11480,True
CC(NC(C)=O)C1=CC=C(C=C1)C(=O)CCl,427.15,Enamine,8983,False
SC1=NN=C(NCCC2=CC=CC=C2)S1,417.15,Enamine,8797,True
NS(=O)(=O)C1=C(C=CC=C1Cl)[N+]([O-])=O,417.15,Enamine,14769,True
CCC(=O)C(O)=O,306.15,OCHEM,9037,True
COC1=C2N=CC=CC2=CC=C1,322.65,OCHEM,9612,True
CCC(C=CC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC12C)C(C)C,441.15,OCHEM,8510,True
CC(C)(C)OC(=O)NC1CCC(O)CC1,443.15,Enamine,16422,True
ClC1=C2OCCOC2=CC(C=O)=C1,354.15,Enamine,6107,True
CN(C)C(=O)C1=CC=C(C=C1)C(O)=O,452.15,Enamine,17536,True
ON=CC1=CN=C2C=CC=CN12,457.15,Enamine,4328,True
OCC1=C(C=C(C=C1)C(F)(F)F)[N+]([O-])=O,337.15,OCHEM,19491,True
NC1=CN(N=C1)C1=CC(=CC=C1)C(F)(F)F,356.15,Enamine,19237,True
O=C1C=CC(=O)C(=C1)C1=CC=CC=C1,387.15,OCHEM,8366,True
COC1=CC(OC)=C(C=C1)N1C(=O)C=CC1=O,399.15,Enamine,1249,True
CC1=NC2=C(N=NC3=C(Br)C=C(Br)C=C3Br)C(N)=NN2C(=C1)C(F)(F)F,372.15,OCHEM,13464,True
CC(C)C1=C(CO)N2N=C(C)SC2=N1,393.15,Enamine,6534,True
CN1C(=O)C2=C(C1=O)C(C)=CC=C2C,443.15,OCHEM,18281,False
COC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(C)=N1,419.15,OCHEM,10504,True
OCC1=CC(=O)C(O)=CO1,427.15,Bradley,688,True
CCOP(=S)(OC1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,309.15,OCHEM,10086,True
CC1=C(NC(=O)OC(C)(C)C)SC=N1,410.15,Enamine,4554,True
CCCCC1=CC=C(C=C1)S(N)(=O)=O,367.15,OCHEM,20571,True
FC1=CC=C(C=C1)C1=CN2N=C(SC2=N1)N1CCNCC1,465.15,Enamine,13943,True
ClC1=CC2=C(C=C1)N(CC(=O)NCC#C)C(=O)C2=O,541.15,Enamine,16514,True
OC1=C(C2CC(CC3=CC=CC=C23)C2=CC=C(OCC3=CC=C(C=C3)C(F)(F)F)C=C2)C(=O)C2=C(O1)C=CC=C2,365.65,OCHEM,21657,True
CC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCC(CC1)C(O)=O,396.15,Enamine,3564,True
OC(=O)CCCN1N=NC(=N1)C1=CC=CC=C1,357.15,Enamine,15764,True
CC1=CC2=C(C=C1)C(=O)C1=CC(C)=CC=C1C2=O,513.15,OCHEM,12323,True
CC(=O)NNC(N)=S,441.15,OCHEM,5661,True
CCOCCC(=O)OCC,198.15,OCHEM,668,True
NS(=O)(=O)C1=CC(=CC=C1)N1CC(CC1=O)C(O)=O,442.15,Enamine,19415,False
[O-][N+](=O)C1=C(Cl)C=C(F)C=C1,308.15,OCHEM,19236,True
OC1CCC2=CC=CC=C12,326.55,Bradley,2253,True
CC(=O)NCCC1=CC=CC=C1,323.15,OCHEM,1191,True
CC1=NC2=C(N=NC3=CC(Cl)=C(Cl)C=C3Cl)C(N)=NN2C(=C1)C(F)(F)F,501.15,OCHEM,13651,True
CN(C)C1=CC=C(C=CC2=CC=CC=C2)C=C1,423.15,OCHEM,9548,True
OC(=O)C(CC1=CC=CC=C1)NC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2,458.15,OCHEM,6555,True
CCCCCCCCCC(=O)OC(=O)CCCCCCCCC,297.85,OCHEM,10080,False
BrCC1=CC=C(OC2CCOCC2)C=C1,330.15,OCHEM,3588,True
COC1=CC(N)=CC=C1Cl,353.15,OCHEM,17330,True
CC(=O)N(NC1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)N=NC1=CC=CC=C1,517.15,OCHEM,12718,True
OC(=O)C1=CNC(=O)C=C1,588.15,OCHEM,987,True
COC1=C(CO)C=C(N)C=C1,389.15,Enamine,14183,True
CCOC(=O)NC1=CC=C2C=C3C=CC4=C(COC(=O)N4)C3=NC2=C1,508.15,OCHEM,3,True
OC(=O)C1CCN(CC1)C(=O)OCC1=CC=CC=C1,352.65,OCHEM,1750,True
COC1N(N=C(N1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,353.15,OCHEM,6786,True
CC(C)C1=CC(=O)C(C)=CC1=O,318.65,OCHEM,8558,True
OC(=O)C1=CC(NC(=O)C2=CC=C(F)C=C2)=CC=C1,553.15,Enamine,11559,True
ClS(=O)(=O)C1=C(Br)C=C2OCCOC2=C1,447.15,Enamine,15891,True
CC1=CC(C)=C(OC(=O)C(F)(F)F)C=C1OC(=O)C(F)(F)F,394.15,OCHEM,17961,False
CCOC(=O)OCC,230.15,OCHEM,7831,True
ClC1=CNN=C1,339.15,Enamine,14099,True
COC1=NN(CSP(=S)(OC)OC)C(=O)S1,312.65,OCHEM,21690,True
CS(=O)(=O)C(CC1=CC=CC=C1)C(O)=O,390.15,Enamine,20762,True
COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,429.15,Bradley,1757,True
CCOC(=O)C1=C(N)N(N=C1SC)C(=O)C1=CC=C(OC)C=C1,433.15,OCHEM,17718,True
CSC(N1CCOCC1)=C(C#N)C#N,417.15,Enamine,8297,True
[O-][N+](=O)C1=C(C=C(C=C1)S(Cl)(=O)=O)C(F)(F)F,337.15,OCHEM,20585,False
NC1=CC(Cl)=C(SC(F)(F)F)C=C1,316.15,OCHEM,16445,True
CC1=CC=C(O)C(=C1)C(C)(C)C,324.95,Bradley,544,True
CC1=C(C=NC=C1)C(O)=O,473.15,Enamine,20556,True
COC(=O)C1=CC(=C(Br)C=C1)S(Cl)(=O)=O,376.15,Enamine,14061,True
CSC1=CC=C(C=C1)C1=NC(=N)SN1,463.15,Enamine,21582,True
CC(=O)CC(=O)OCC1=CC=C(C=C1)[N+]([O-])=O,318.95,OCHEM,6998,True
ClCCSC1=CC=C(Br)C=C1,313.15,Enamine,19498,False
CC(=O)C1=CC=C(Cl)C(=C1)C(F)(F)F,335.15,OCHEM,20355,True
CC12CCC3C(CCC4C(C)(C)CCCC34C)C1CC[C@@]2(O)C#C,430.15,OCHEM,12259,True
COC1=CC=C(C=C1)C1CCN1S(=O)(=O)C1=CC=C(C)C=C1,376.15,Enamine,7772,True
CCCCC1=CC=C(NC(=O)OC2=CC=C(OC)C=C2)C=C1,416.15,OCHEM,16784,False
CC(C)OC(=O)C1=C(C)NC(=S)NC1C1=CC=CO1,464.15,OCHEM,15082,True
C=CCOC(=O)C=CC1=CC=CC=C1,541.15,OCHEM,336,False
COC1=CC(C=O)=CC=C1F,335.15,OCHEM,20451,True
CC(C)(C)C1=CC=C(C=C1)C1=CC=C(O1)C(O)=O,487.15,Enamine,21580,True
CC1=CC(Br)=CN=C1F,335.15,OCHEM,15344,False
BrC1=CC=C(C=C1)C1=NN(C=C1C=O)C1=CC=CC=C1,415.15,Enamine,471,True
CC1=CC(C(=O)CC#N)=C(O1)C(F)(F)F,349.15,OCHEM,6463,True
NC(=O)OC1(CCCCC1)C#C,369.15,OCHEM,8113,True
CC(C)N1N=CC2=C1N=C(Cl)C(C=O)=C2,352.15,Enamine,6818,True
CC1=CC=C(CC2=CN=C(N)S2)C=C1,416.15,Enamine,6374,True
NC(=S)CC1=NC2=C(N1)C=CC=C2,479.15,Enamine,8207,True
BrC1=CC(=CC=C1)C1NCCNC1=O,391.15,Enamine,6442,True
O=C1NC2(CCCCC2)NC2=C1CCCC2,467.15,Enamine,5777,True
NC(=O)CC1=CC(Br)=C(S1)C1=CC=C(N)C=C1,463.15,Enamine,21872,True
OC(=O)C1=COCCC1,345.15,Enamine,17014,True
OC(C(O)=O)C1=C(F)C=CC(F)=C1,384.15,OCHEM,18926,True
CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1)C(=O)OCC,430.15,OCHEM,18270,False
CSC1=CC=C(I)C=C1,314.15,OCHEM,3866,True
OC(=O)CN1C=C2C=CC=CC2=N1,522.15,Enamine,18355,True
CC1=CC=C(C=C1)C1=NNC(NN=C(C(=O)C2=CC=CS2)C(=O)C(F)(F)F)=C1,493.15,OCHEM,13683,True
CCN(CC)C1=C(C2=NON=C2C(Cl)=C1)[N+]([O-])=O,407.15,OCHEM,6428,True
CCOP(=O)(CC1=CC=C(N)C=C1)OCC,366.15,OCHEM,16852,True
COC(=O)C(N)C1=CC2=C(C=CC=C2)C=C1,330.15,Enamine,7913,False
CC(Cl)C(=O)C1=CC=C(NC(C)=O)C=C1,465.15,Enamine,5206,False
FC1=NC(F)=C(Cl)C(F)=C1Cl,298.15,OCHEM,19691,True
CC1=CC(Br)=C(C=C1)C(O)=O,418.15,Enamine,3391,True
FC(F)(F)C(Cl)Cl,166.15,OCHEM,206,True
NC(=O)CNS(=O)(=O)C1=CC(C(O)=O)=C(F)C=C1,475.15,Enamine,10877,True
CCOC(=O)C1=CC=NC=C1,296.15,OCHEM,9873,True
OC(=O)C1=CC2=CC(OC(F)(F)F)=CC=C2N1,479.15,OCHEM,2310,True
CCCC1=NOC2=C1C=C(C=N2)C(O)=O,448.15,Enamine,14859,True
CC(C)C1=CC(=NN1C1=CC=NC=C1)C(O)=O,499.15,Enamine,5291,True
NCC(=O)NCC(=O)NCC(=O)NCC(O)=O,573.15,OCHEM,1153,True
NC(=O)C1=NC=CC(=C1)N=[N+]=[N-],443.15,Enamine,17215,True
OC(=O)C1=CC(NC(=O)CC2=CC=C(Br)C=C2)=CC=C1,565.15,Enamine,11974,True
NCC1=CC(NC(=O)C2=CC=C(F)C=C2)=CC=C1,406.15,Enamine,13740,True
ClC1=CC=C(C=C1)C1(CCCCC1)C#N,363.15,OCHEM,4124,True
CNS(=O)(=O)C1=CC=C(I)C=C1,368.15,Enamine,19106,True
FC(F)(F)C1=CC=C(C=O)C=C1,274.9,Bradley,591,True
COC1=CC=C(C=C1)C(=O)CCl,372.15,OCHEM,4541,True
NNC(=S)NCC(N)=O,427.15,Enamine,18861,True
NC1=CC=CC(COC2=CC=CC=C2)=C1,319.15,OCHEM,3370,False
CN1N(C(=O)C(N=C=S)=C1C)C1=CC=CC=C1,419.15,Enamine,496,True
OC(=O)CC1CCOC2=C1C=CC=C2,363.15,Enamine,19967,True
CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,425.15,OCHEM,11706,True
ClC1=CC=C(C=C(C#N)C2=NC(=CS2)C2=CC=CC=C2)C=C1,377.15,OCHEM,13777,False
CC(=O)CN1C(CCl)=NC2=C(C=CC=C2)C1=O,441.15,Enamine,2202,True
CC1(C)C2CCC1(C)C(=O)C2=O,473.15,Bradley,1027,False
CCCC(CC)C1(CC)C(=O)NC(=O)NC1=O,395.15,OCHEM,7352,True
CCC(=O)C1=CC=C(C=C1)C(O)=O,452.15,Enamine,4631,True
CC(=NO)C1=CC=C(Cl)C=C1Cl,423.15,OCHEM,5057,True
OC(=O)C(N1CCOCC1)C1=C(F)C=CC=C1,463.15,Enamine,21455,True
FC(F)(F)C(=O)C(F)(F)F,146.15,Bradley,2642,True
NC(=NO)C1=C2N=CC=CN2N=C1,451.15,Enamine,13940,True
O=CC1=CN=C(N=C1)N1CCOCC1,421.15,Enamine,13300,True
CC1=NC(O)=NC(C)=C1Br,484.15,Enamine,5201,True
OC(=O)C1=NN(C=C1)C1=C(F)C=CC=C1F,453.15,Enamine,21221,True
CC1=CC=C(O1)C(C1=CC=C(C)O1)C1=CC=C(C=C1)C(C1=CC=C(C)O1)C1=CC=C(C)O1,429.15,OCHEM,18078,False
CC(C)(C)C(=O)C1C(=O)C2=C(C=CC=C2)C1=O,382.15,OCHEM,7475,True
COC1=CC(OCC2=CC=CC=C2)=C(C=O)C=C1OC,412.65,OCHEM,19112,True
CC(=C/C=C/C1=CC=CC=C1)C(=O)OC(=O)C(C)=CC=CC1=CC=CC=C1,385.15,OCHEM,12968,True
OC(=O)CC1=C(F)C=C(F)C=C1,391.15,OCHEM,18878,False
COC=C(C(=O)OC)C1=CC=CC=C1COC1=NC(OC(C)C)=NC(=C1)C(F)(F)F,381.15,OCHEM,21739,True
CC(C)C1=CC(=C(C)C(CN(CC(O)=O)CC(O)=O)=C1O)C1(OC(=O)C2=CC=CC=C12)C1=CC(C(C)C)=C(O)C(CN(CC(O)=O)CC(O)=O)=C1C,464.15,OCHEM,1035,True
C[C@@H](CCC(O)=O)C1CCC2C3C(C[C@H](C(O)=O)[C@]12C)[C@@]1(C)CC[C@H](C[C@H]1CC3=O)C(O)=O,481.15,OCHEM,13891,True
IC1=CC2=C(C=CC=C2)N=C1,331.15,Enamine,19115,True
OC[C@@H]1N=C(O[C@H]1C1=CC=CC=C1)C1=CC=CC=C1,459.5,OCHEM,17956,True
CC1=CC=CC=C1C[C@@]12C3=CC=CC=C3[C@@H](C3=C1C(Br)=CC=C3)C1=C(C)C=CC(C)=C21,532.75,OCHEM,16105,True
NC1=C2C=CC=CC2=NC=C1C#N,548.15,Enamine,4126,True
OC1CCC2=C(OCC3=CC=CC=C3)C=CC=C12,360.15,Enamine,18351,True
CC1=NN(C(C)=C1CC(O)=O)C1=NC(C)=CC(C)=N1,523.15,Enamine,10926,False
CC(Br)C(Br)C1=NN(C(O)=N1)C1=CC=CC=C1,401.15,OCHEM,12931,True
NCC1=NC(=NO1)C1=CSC=C1,408.15,Enamine,14882,False
ClS(=O)(=O)C1=CC=CC2=C1N=CC=C2,402.15,OCHEM,15760,True
OC(=O)C1=C(C=C(Cl)C=C1)N1C=CC=C1,416.15,Enamine,10979,True
CC1=CC(Cl)=C(N)C=C1,280.15,OCHEM,9143,True
CCCCCOC1=CC=C(O)C=C1,320.65,OCHEM,1026,True
OC(=O)C1(CCCCC1)C1=CCCCC1,352.15,OCHEM,15687,True
S=C1NC=CC(=S)N1,553.15,OCHEM,4115,True
COC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC(O)=O,519.15,OCHEM,11195,False
COC1=CC(=CC(OC)=C1OC)C1=NN=C2SCC(=NN12)C(C)C,430.15,OCHEM,17642,True
CC(C)C1=NC(I)=C2C=CC=CN12,358.15,Enamine,19790,False
ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,360.15,OCHEM,364,True
CN(C)C(=N)N(C)C,243.15,OCHEM,597,True
ClC1=CC=CC=C1C(=O)NC1=NC=CC=C1,411.15,OCHEM,14678,True
OC(=O)C1=CC(=C(NC2=CC=CC=C2)C=C1)[N+]([O-])=O,524.15,Enamine,7655,True
NNC(=O)NC1=CC2=C(OCO2)C=C1,438.15,Enamine,20971,True
NC(COC1=CC=C(C=C1)C1SCCS1)=NO,387.15,OCHEM,6003,True
CSC1=NN=NN1C1=CC(N)=CC=C1,387.15,Enamine,15440,True
FC1=C(NC(=O)C2CCC3=C(N2)C=CC=C3)C=CC=C1,370.15,Enamine,16832,True
CC(C)(C)OC(=O)N1CCC(O)CC1,336.15,OCHEM,18573,True
O=C(C1=CNCCC1)C1=CC=CC=C1,364.15,Enamine,10149,True
FC1=C(CNC(=O)CCl)C=CC=C1,353.15,Enamine,9210,True
OCCN1N=C2C=CC=CN2C1=O,408.15,Enamine,18495,True
ClC1=CC=CC(Cl)=C1C#N,417.15,Bradley,2040,True
OC(=O)CC1=CC=C(C=C1)N1CCCC1=O,394.15,Enamine,8578,True
CN1C(S)=NN=C1C1CCS(=O)(=O)C1,425.15,Enamine,8686,True
CC1=CC(=CC=C1Cl)C(=O)CBr,329.65,OCHEM,6222,True
CS(=O)(=O)NC1=CC(=CC=C1)C(O)=O,504.15,Enamine,1758,False
CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O,524.15,OCHEM,25,True
CCCCCCCCCCOC=C,232.15,OCHEM,9465,True
CC(C)(C)NCCO,317.15,OCHEM,10613,True
CC(C)N1N=CC=C1C(O)=O,423.15,Enamine,21426,True
BrC1=CC(=CC=C1)N1CCCS1(=O)=O,348.15,Enamine,17051,True
CC1=CC(=CC=C1)N1CCN(CC2=CC=C(N)C=C2)CC1,377.15,Enamine,11691,True
CC(C)(C(O)=O)C1=CC=C(Cl)C=C1,400.15,OCHEM,16393,True
CC1CCN(CCCC(N)=NO)CC1,372.15,Enamine,15898,True
NNC1=CC=CC=C1,292.45,Bradley,792,True
CCOC(O)=C1C=NC2=C(CNN2C)C1=O,412.15,OCHEM,16193,True
CC1=CC(=CC=C1)C1=NN=C(CCl)O1,331.15,Enamine,8731,True
CC1=NNC(=N1)C1=NC=CC=C1,441.15,Enamine,13226,True
COC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)OC,487.15,OCHEM,21116,True
FC1=CC=C(C=C1)C1=CC=C(Br)C=C1,368.65,OCHEM,3895,True
ClCC1=NC=C(O1)C1=CC=CC=C1,337.15,Enamine,2242,True
ClCC1=NC(Cl)=CC=C1,316.15,Enamine,21791,True
OC(=O)C1=C(I)C=CC(Cl)=C1,436.15,Enamine,11844,True
CCOC(=O)C(NC(=O)C1=CC(Cl)=C(Cl)C=C1)C(C)O,342.15,Enamine,7422,True
CCCCCCCCCCCCN1C2=CC=CC=C2C(C)(C)C11OC2=CC=C(C=C2C=C1)[N+]([O-])=O,382.15,OCHEM,17729,True
NC1=CC(=C(C=C1)N1CCOCC1)S(=O)(=O)NC1=C(Cl)C=CC(Cl)=C1,340.15,Enamine,882,True
CC(C)C(N1C=NC=N1)C(O)=O,451.15,Enamine,15454,True
CN1C(=O)C(C2=NNC(=O)C2=C/C2=CC=CC=C2)=C(O)C2=CC=CC=C12,556.15,OCHEM,13946,True
ClC1=C(C=CC=C1)N1CCCC(Br)C1=O,382.15,Enamine,20685,False
ON=CC1=NC2=C(O1)C=CC(Cl)=C2,480.15,Enamine,2720,True
